date	MCP9808_temp	MCP9808_temp2	MCP9808_temp3	MCP9808_temp4	MCP9808_temp5	MCP9808_temp6	MCP9808_temp7	MCP9808_temp8	DHT22_hum	DHT22_temp
2:17:08	8.5625	20.25	1.1875	34.0	10.0	26.5625	3.25	17.1875	57.9	-4.1
2:17:09	8.5	20.25	1.1875	33.9375	10.0625	26.5625	3.25	17.125	56.6	-4.4
2:17:09	8.1875	20.3125	1.1875	33.875	10.0625	26.5	3.1875	17.0625	52.5	-4.2
2:17:10	7.875	20.3125	1.1875	33.8125	10.0625	26.5	3.25	17.0	49.9	-4.2
2:17:10	7.5625	20.375	1.125	33.75	10.0625	26.5625	3.1875	17.0625	53.7	-4.1
2:17:11	7.375	20.4375	1.125	33.8125	10.0625	26.5	3.25	17.0	51.1	-4.1
2:17:12	7.1875	20.8125	1.125	33.875	10.0	26.5	3.125	17.0	57.6	-4.1
2:17:12	7.1875	20.625	1.1875	33.9375	10.0625	26.375	3.125	17.0	55.5	-4.1
2:17:13	7.3125	20.4375	1.1875	33.9375	10.0	26.3125	3.125	16.875	55.4	-4.1
2:17:13	7.4375	20.4375	1.125	33.875	10.0625	26.4375	3.125	16.8125	53.7	-4.1
2:17:14	7.4375	20.375	1.125	33.875	10.0625	26.3125	3.0625	16.875	56.7	-4.1
2:17:14	7.625	20.3125	1.125	33.875	10.0	26.375	3.0625	16.8125	54.8	-4.1
2:17:15	8.0	20.375	1.125	33.875	10.0625	26.5	3.0	16.8125	58.5	-4.0
2:17:15	8.25	20.25	1.125	33.875	10.0	26.4375	3.0	16.875	58.8	-4.0
2:17:16	8.3125	20.1875	1.125	33.875	10.0	26.5	3.0	16.875	57.7	-4.0
2:17:16	8.3125	20.25	1.0625	33.875	10.0	26.5	3.0	17.0	59.7	-4.0
2:17:17	8.0625	20.125	1.0625	33.8125	10.0	26.5625	3.0	16.875	58.4	-4.0
2:17:17	7.75	20.0625	1.125	33.8125	10.0	26.5625	3.0	16.9375	52.6	-4.0
2:17:18	7.5	20.0625	1.0625	33.8125	9.9375	26.5	3.0	17.0625	57.8	-4.0
2:17:18	7.25	20.125	1.0625	33.875	10.0	26.5	2.9375	16.9375	55.7	-4.0
2:17:19	7.0625	20.125	1.0625	33.875	10.0	26.5	2.9375	16.875	58.3	-4.2
2:17:19	6.9375	20.1875	1.0625	33.875	10.0	26.375	2.9375	16.875	56.0	-4.0
2:17:20	6.9375	20.0625	1.0	33.9375	9.9375	26.375	2.9375	17.0	54.7	-4.1
2:17:20	7.3125	20.0625	1.0625	33.9375	10.0	26.3125	2.9375	16.9375	55.2	-4.1
2:17:21	8.0625	20.125	1.0625	33.9375	10.0	26.1875	3.0	16.875	57.3	-4.1
2:17:22	8.75	20.125	1.0625	33.9375	10.0625	26.125	2.9375	16.9375	52.5	-4.1
2:17:22	9.6875	19.9375	1.0	33.8125	10.0625	26.375	2.9375	17.0	55.3	-4.2
2:17:23	9.8125	19.9375	1.0625	33.875	10.0	26.6875	2.9375	16.9375	54.8	-4.3
2:17:23	9.8125	20.125	1.0625	33.875	10.0625	26.6875	3.0	16.8125	54.0	-4.2
2:17:24	9.625	20.3125	1.0	33.8125	10.0	26.6875	2.875	16.8125	54.8	-4.2
2:17:24	9.5	20.3125	1.0	33.8125	10.0	26.6875	2.9375	16.875	54.8	-4.2
2:17:25	9.125	20.3125	1.0	33.8125	10.0	26.75	2.9375	16.9375	55.5	-4.2
2:17:25	8.8125	20.25	1.0	33.8125	10.0	26.875	2.8125	16.9375	55.5	-4.3
2:17:26	8.4375	20.125	1.0	33.875	10.0625	26.75	2.875	16.875	55.2	-4.3
2:17:26	8.1875	20.25	1.0	33.875	10.0625	26.6875	2.8125	16.875	61.3	-4.3
2:17:27	8.0625	20.1875	0.9375	33.875	10.0	26.75	2.8125	16.875	61.3	-4.3
2:17:27	7.9375	20.125	1.0	33.9375	10.0	26.8125	2.8125	16.875	60.4	-4.2
2:17:28	7.875	20.0625	1.0	33.9375	10.0	26.8125	2.875	16.8125	55.9	-4.4
2:17:28	7.8125	20.0625	1.0	33.9375	10.0	26.625	2.75	16.75	58.4	-4.4
2:17:29	7.8125	20.0625	1.0	33.9375	10.0	26.5625	2.75	16.8125	56.4	-4.4
2:17:29	7.6875	20.0625	0.9375	33.9375	10.0	26.5625	2.75	16.875	54.4	-4.4
2:17:30	7.5	19.9375	0.9375	33.875	10.0625	26.5	2.6875	16.8125	54.9	-4.4
2:17:30	7.375	20.0	1.0	33.875	10.0625	26.4375	2.6875	16.6875	53.7	-4.4
2:17:31	7.25	20.0625	0.9375	33.875	10.0625	26.5	2.6875	16.6875	55.1	-4.4
2:17:31	7.25	20.125	1.0	33.8125	10.0625	26.625	2.6875	16.75	53.5	-4.4
2:17:32	7.1875	20.3125	0.9375	33.75	10.0625	26.75	2.75	16.9375	56.0	-4.5
2:17:32	7.0	20.375	0.9375	33.6875	10.0625	26.75	2.75	17.0625	55.4	-4.4
2:17:33	6.8125	20.25	0.9375	33.6875	10.125	26.75	2.6875	16.9375	58.1	-4.4
2:17:33	6.6875	20.25	0.875	33.625	10.0	26.9375	2.6875	16.9375	54.3	-4.4
2:17:34	6.6875	20.125	0.875	33.625	10.0	26.8125	2.6875	16.75	58.4	-4.4
2:17:34	6.875	20.125	0.9375	33.75	10.0625	26.875	2.6875	16.75	58.4	-4.4
2:17:35	7.0	20.0625	0.875	33.75	10.0	26.75	2.625	16.6875	54.0	-4.4
2:17:35	7.1875	19.9375	0.9375	33.8125	10.0	26.625	2.625	16.8125	57.2	-4.4
2:17:36	7.25	19.9375	0.875	33.875	10.0	26.5625	2.625	16.9375	56.6	-4.3
2:17:37	7.3125	20.0	0.875	33.875	10.0625	26.375	2.5625	16.875	58.9	-4.3
2:17:37	7.1875	19.875	0.875	33.9375	10.0625	26.1875	2.5625	16.75	58.8	-4.3
2:17:38	7.0	19.8125	0.875	33.9375	10.0	26.125	2.5625	16.75	57.6	-4.3
2:17:38	6.9375	19.8125	0.875	33.9375	10.0	26.1875	2.5625	16.6875	57.2	-4.2
2:17:39	6.875	19.75	0.875	34.0	10.0	26.125	2.5625	16.6875	53.4	-4.4
2:17:39	6.75	19.8125	0.8125	33.9375	10.0	26.125	2.5625	16.6875	55.3	-4.2
2:17:40	6.5	19.9375	0.8125	33.9375	10.0	26.375	2.4375	16.6875	52.4	-4.2
2:17:40	6.375	20.0	0.8125	33.9375	10.0	26.375	2.5	16.6875	56.8	-4.2
2:17:41	6.3125	20.125	0.875	33.9375	10.0625	26.375	2.5	16.75	59.0	-4.1
2:17:41	6.25	20.0	0.8125	33.9375	10.0	26.4375	2.5	16.875	58.9	-4.1
2:17:42	6.3125	20.0	0.875	33.9375	10.0625	26.625	2.5	16.8125	52.5	-4.1
2:17:43	6.25	20.125	0.875	33.9375	10.0625	26.625	2.4375	16.75	52.0	-4.1
2:17:43	6.1875	20.0625	0.8125	33.9375	10.0	26.5625	2.4375	16.75	56.3	-4.1
2:17:44	6.1875	19.9375	0.8125	33.875	10.0625	26.625	2.4375	16.6875	56.0	-4.0
2:17:44	6.1875	19.875	0.8125	33.9375	10.0625	26.75	2.4375	16.75	58.0	-4.0
2:17:45	6.25	19.8125	0.8125	34.0	10.0625	26.8125	2.5	16.75	58.1	-4.0
2:17:45	6.1875	19.75	0.8125	34.0	10.0	26.8125	2.4375	16.625	55.9	-4.1
2:17:46	6.125	19.8125	0.75	34.0	10.0625	26.8125	2.375	16.75	55.0	-4.1
2:17:46	6.0625	19.8125	0.75	34.0	10.0	26.8125	2.375	16.8125	52.5	-4.1
2:17:47	6.0625	19.8125	0.75	34.0	10.0	26.5625	2.375	16.875	55.2	-4.1
2:17:47	5.9375	19.8125	0.75	34.0	10.0	26.5	2.375	16.875	52.5	-4.1
2:17:48	5.8125	19.8125	0.75	34.0	10.0	26.4375	2.3125	16.9375	55.6	-4.1
2:17:48	5.625	19.875	0.75	34.0	10.0	26.4375	2.375	16.875	57.6	-4.1
2:17:49	5.4375	20.0625	0.75	34.0625	10.0	26.5	2.3125	16.875	58.2	-4.1
2:17:49	5.5	20.1875	0.75	34.0	10.0	26.375	2.3125	16.9375	55.9	-4.1
2:17:50	5.75	20.0	0.75	34.0	10.0	26.375	2.3125	17.0625	50.2	-4.1
2:17:50	5.875	19.8125	0.75	33.9375	10.0	26.25	2.3125	17.0	48.9	-4.1
2:17:51	6.125	19.625	0.75	34.0625	10.0	26.0	2.25	17.0	52.5	-4.1
2:17:52	6.25	19.5	0.6875	34.0	10.0	25.875	2.25	16.875	55.9	-4.1
2:17:52	6.4375	19.4375	0.6875	34.0625	10.0	25.8125	2.25	17.0	53.5	-4.1
2:17:53	6.375	19.4375	0.75	34.0625	10.0	25.75	2.1875	17.0625	47.9	-4.1
2:17:53	6.3125	19.3125	0.6875	34.0	10.0	25.625	2.1875	17.0625	56.3	-4.0
2:17:54	6.125	19.4375	0.6875	34.0625	10.0625	25.8125	2.1875	17.0625	57.5	-4.0
2:17:54	6.0	19.4375	0.625	34.0625	10.0	25.6875	2.1875	17.125	51.6	-4.0
2:17:55	5.8125	19.375	0.625	34.0625	10.0	25.625	2.1875	17.0625	52.1	-4.0
2:17:55	5.75	19.3125	0.6875	34.125	10.0625	25.5625	2.1875	17.0625	54.1	-3.9
2:17:56	5.625	19.1875	0.6875	34.125	10.0625	25.5625	2.1875	17.0625	52.6	-4.0
2:17:56	5.625	19.25	0.625	34.125	10.0625	25.75	2.1875	17.0625	57.3	-4.0
2:17:57	5.5	19.375	0.6875	34.1875	10.0625	25.6875	2.1875	17.0625	54.3	-4.0
2:17:57	5.375	19.375	0.625	34.1875	10.0	25.6875	2.1875	17.0	52.6	-4.0
2:17:58	5.375	19.375	0.625	34.1875	10.0	25.5	2.1875	17.1875	55.4	-4.0
2:17:58	5.5	19.4375	0.625	34.1875	10.0	25.5	2.1875	17.1875	57.3	-4.0
2:17:59	5.625	19.5	0.5625	34.25	10.0	25.5625	2.1875	17.125	55.5	-4.0
2:17:59	5.5625	19.4375	0.5625	34.25	10.0	25.5625	2.125	17.125	55.8	-4.0
2:18:00	5.5625	19.375	0.5625	34.1875	10.0	25.5625	2.125	17.1875	55.3	-3.9
2:18:00	5.625	19.375	0.5625	34.1875	10.0625	25.5625	2.125	17.375	58.8	-4.1
2:18:01	5.6875	19.375	0.5625	34.1875	10.0	25.5625	2.125	17.3125	53.3	-4.1
2:18:01	5.6875	19.25	0.5625	34.125	10.0	25.875	2.1875	17.1875	50.4	-4.2
2:18:02	5.6875	19.3125	0.625	34.0625	10.0625	25.8125	2.0625	17.0625	52.5	-4.1
2:18:02	5.625	19.125	0.5625	34.125	10.0625	25.8125	2.125	17.0	49.9	-4.2
2:18:03	5.625	19.125	0.5625	34.0625	10.0625	25.625	2.125	17.0	52.2	-4.4
2:18:03	5.625	19.0625	0.625	34.0625	10.0625	25.5625	2.125	17.0	51.0	-4.2
2:18:04	5.625	19.0	0.5625	34.0625	10.0	25.625	2.125	16.9375	52.4	-4.2
2:18:04	5.625	19.0	0.5625	34.0625	10.0625	25.6875	2.125	16.9375	56.2	-4.2
2:18:05	5.5	19.125	0.5625	34.0625	10.0625	25.75	2.0625	16.8125	53.6	-4.2
2:18:05	5.375	19.25	0.5625	34.0625	10.0625	25.875	2.0625	16.9375	47.9	-4.2
2:18:06	5.1875	19.25	0.5625	34.0625	10.125	26.0	2.0625	17.0	52.4	-4.2
2:18:07	5.0625	19.25	0.5	34.125	10.0625	26.0625	2.0625	17.0	55.2	-4.2
2:18:07	4.9375	19.25	0.5	34.0	10.0625	26.1875	2.0	16.875	55.0	-4.2
2:18:08	4.875	19.1875	0.5	34.0	10.0625	26.125	2.0	16.9375	52.6	-4.3
2:18:08	4.8125	19.1875	0.5	33.9375	10.0625	26.125	2.0	16.8125	53.8	-4.5
2:18:09	4.8125	19.1875	0.5	33.875	10.0625	25.875	1.9375	16.75	54.0	-4.4
2:18:09	4.875	19.3125	0.5	33.875	10.0625	25.6875	1.9375	16.8125	55.2	-4.4
3:17:30	21.5625	22.5	21.9375	22.8125	22.5625	22.25	21.875	22.5	99.9	17.1
3:17:30	21.625	22.5	21.9375	22.875	22.6875	22.3125	21.9375	22.5625	99.9	18.0
3:17:31	21.625	22.5	22.0	22.75	22.5	22.3125	21.9375	22.4375	99.9	21.9
3:17:31	21.5625	22.5	22.0625	22.75	22.5	22.3125	22.0	22.4375	99.9	20.8
3:17:32	21.625	22.5	22.0625	22.75	22.5625	22.3125	22.0	22.375	99.9	20.1
3:17:32	21.6875	22.5625	22.0625	22.75	22.5	22.3125	22.0	22.375	99.9	19.9
3:17:33	21.6875	22.5	22.0625	22.6875	22.5	22.375	22.0	22.375	99.9	20.0
3:17:33	21.6875	22.5625	22.0625	22.75	22.6875	22.375	22.0	22.4375	99.9	20.1
3:17:34	21.75	22.5625	22.125	22.9375	22.75	22.4375	22.125	22.5	99.9	21.0
3:17:34	21.75	22.5625	22.125	22.9375	22.6875	22.375	22.125	22.5	76.5	22.3
3:17:35	21.8125	22.625	22.125	22.9375	22.6875	22.375	22.1875	22.5625	62.5	23.1
3:17:35	21.8125	22.625	22.1875	22.9375	22.6875	22.4375	22.1875	22.5625	57.8	23.5
4:16:53	4.1875	21.5	3.0	31.0	14.6875	31.0625	3.3125	10.4375	45.7	2.9
4:16:54	4.1875	21.4375	3.0625	31.1875	14.6875	31.0625	3.3125	10.5	48.2	2.7
4:16:54	4.1875	21.625	3.0	31.4375	14.8125	31.125	3.3125	10.5	47.8	2.7
4:16:55	4.25	21.5625	3.0	31.4375	14.75	31.1875	3.25	10.625	46.5	2.8
4:16:55	4.1875	21.6875	3.0	31.3125	14.8125	31.375	3.3125	10.625	47.1	2.8
4:16:56	4.1875	22.125	3.0	31.25	15.0	31.4375	3.25	10.6875	47.8	2.8
4:17:06	4.4375	23.125	3.125	31.5625	15.875	30.875	3.1875	11.1875	47.4	2.8
4:17:07	4.5	23.25	2.75	31.375	15.6875	30.8125	3.1875	11.125	52.6	2.2
4:17:07	4.5	23.375	2.8125	31.25	15.5625	30.8125	3.1875	11.1875	51.8	2.2
4:17:08	4.5625	23.375	2.8125	31.375	15.5625	30.875	3.1875	11.0625	52.1	2.2
4:17:08	4.5625	23.25	2.8125	31.4375	15.5625	30.875	3.1875	11.125	52.8	2.2
4:17:09	4.625	23.125	2.9375	31.5	15.6875	31.0	3.1875	11.1875	48.8	2.3
4:17:09	4.5625	23.125	3.0	31.5	15.625	30.9375	3.1875	11.1875	47.8	2.3
4:17:10	4.5625	23.0625	3.0	31.4375	15.5625	30.8125	3.1875	11.25	52.4	2.2
4:17:10	4.625	23.0625	3.0	31.4375	15.5625	30.5625	3.25	11.25	50.1	2.3
4:17:11	4.625	23.0625	3.0	31.3125	15.625	30.625	3.25	11.3125	49.4	2.2
4:17:11	4.5625	23.0625	3.0	31.1875	15.625	30.5	3.1875	11.25	47.9	2.2
4:17:12	4.625	23.125	3.0625	31.3125	15.6875	30.5	3.1875	11.25	52.0	2.2
4:17:12	4.6875	23.125	3.0	31.1875	15.75	30.5	3.1875	11.3125	50.0	2.2
4:17:13	4.6875	23.125	3.0	31.1875	15.8125	30.3125	3.1875	11.3125	53.2	2.1
4:17:13	4.6875	23.3125	3.0	31.1875	15.6875	30.1875	3.1875	11.3125	56.0	2.1
4:17:14	4.75	23.375	3.0625	31.25	15.5625	30.1875	3.1875	11.3125	52.5	2.0
4:17:14	4.75	23.3125	3.0625	31.1875	15.6875	30.25	3.125	11.3125	54.3	2.0
4:17:15	4.75	23.4375	3.0625	31.25	15.6875	30.375	3.1875	11.3125	55.7	1.9
4:17:15	4.75	23.4375	3.0625	31.1875	15.625	30.3125	3.1875	11.375	50.1	2.0
4:17:16	4.8125	23.5625	3.125	31.1875	15.5625	30.25	3.1875	11.4375	49.2	2.0
4:17:16	4.75	23.625	3.125	31.125	15.5625	30.125	3.125	11.5	51.6	2.0
4:17:17	4.75	23.6875	3.125	31.125	15.5625	30.0625	3.125	11.5	54.7	1.9
4:17:18	4.75	23.6875	3.0625	31.125	15.625	29.9375	3.1875	11.5	53.4	1.9
4:17:18	4.75	23.5625	3.0	31.25	15.5	29.875	3.1875	11.5	49.2	1.9
4:17:19	4.8125	23.625	3.0625	31.375	15.4375	29.75	3.125	11.5	52.9	1.9
4:17:19	4.875	23.5625	3.0625	31.5625	15.5	29.75	3.125	11.5	52.8	1.9
4:17:20	4.9375	23.6875	3.0	31.6875	15.5	29.8125	3.125	11.4375	50.0	1.9
4:17:20	4.875	23.625	3.0	31.75	15.4375	29.6875	3.125	11.4375	50.0	1.9
4:17:21	4.875	23.625	3.0	31.6875	15.5	29.625	3.1875	11.375	48.4	2.1
4:17:21	4.875	23.5625	3.0625	31.625	15.4375	29.5625	3.125	11.4375	48.8	2.1
4:17:22	4.875	23.625	3.0625	31.4375	15.5625	29.5625	3.125	11.375	50.2	2.0
4:17:22	4.9375	23.6875	3.0625	31.375	15.5625	29.5	3.125	11.4375	48.7	2.0
4:17:23	4.875	23.8125	3.125	31.5	15.4375	29.5	3.125	11.4375	49.5	2.0
4:17:23	4.875	23.8125	3.1875	31.5	15.4375	29.5	3.125	11.5625	47.0	2.1
4:17:24	4.875	24.0	3.0625	31.5625	15.5	29.375	3.125	11.5	51.4	2.1
4:17:24	4.875	23.875	3.0	31.625	15.625	29.4375	3.125	11.5625	50.7	2.0
4:17:25	4.875	23.8125	3.0625	31.625	15.5625	29.375	3.0625	11.625	46.2	2.2
4:17:25	4.875	23.6875	3.0	31.625	15.5625	29.3125	3.0625	11.5625	48.7	2.1
4:17:26	4.875	23.625	2.875	31.625	15.5	29.125	3.0625	11.5625	50.4	2.1
4:17:26	4.8125	23.5625	2.875	31.625	15.5	29.125	3.125	11.5	48.8	2.2
4:17:27	4.8125	23.5	3.0	31.625	15.4375	29.25	3.125	11.5	48.7	2.1
4:17:27	4.8125	23.5	2.9375	31.5625	15.5	29.25	3.125	11.5625	47.1	2.1
4:17:28	4.75	23.4375	3.0	31.75	15.5625	29.3125	3.0625	11.5625	48.2	2.1
4:17:28	4.75	23.4375	2.875	31.8125	15.5	29.25	3.0625	11.5	45.9	2.2
4:17:29	4.8125	23.5	2.9375	31.9375	15.5	29.3125	3.0625	11.5	51.7	2.2
4:17:29	4.75	23.4375	2.8125	31.9375	15.5	29.4375	3.0625	11.5	51.1	2.1
4:17:30	4.75	23.4375	2.8125	32.125	15.5625	29.4375	3.0625	11.5625	48.9	2.1
4:17:30	4.75	23.375	2.8125	32.1875	15.5625	29.5	3.0625	11.5625	48.7	2.1
4:17:31	4.75	23.5	2.9375	32.1875	15.625	29.4375	3.0625	11.5625	50.5	2.1
4:17:31	4.6875	23.625	2.8125	32.3125	15.625	29.5	3.0625	11.5	45.9	2.2
4:17:32	4.75	23.8125	2.8125	32.5	15.5625	29.5	3.0625	11.5	47.6	2.1
4:17:33	4.6875	23.875	2.75	32.5	15.5	29.5625	3.0	11.4375	49.3	2.1
4:17:33	4.625	23.875	2.75	32.625	15.5625	29.5	3.125	11.4375	50.3	2.1
4:17:34	4.625	23.875	2.625	32.625	15.5	29.4375	3.0625	11.4375	48.0	2.1
4:17:34	4.5625	23.875	2.6875	32.625	15.4375	29.375	3.0625	11.4375	46.8	2.1
4:17:35	4.5	23.9375	2.625	32.625	15.5	29.3125	3.0625	11.4375	47.1	2.2
4:17:35	4.5	23.875	2.75	32.5625	15.5	29.25	3.125	11.4375	52.8	2.1
4:17:36	4.4375	23.875	2.8125	32.4375	15.375	29.25	3.0	11.4375	48.3	2.1
4:17:37	4.375	23.875	2.875	32.375	15.375	29.0	3.0625	11.4375	50.6	2.1
4:17:37	4.4375	23.875	2.875	32.375	15.1875	28.875	3.0625	11.4375	48.7	2.1
4:17:38	4.4375	23.9375	2.9375	32.25	15.125	28.625	3.0625	11.375	47.8	2.2
4:17:38	4.4375	23.9375	2.875	32.25	15.0625	28.625	3.0	11.4375	45.6	2.3
4:17:39	4.4375	23.9375	2.875	32.1875	15.125	28.625	3.0	11.4375	44.3	2.4
4:17:39	4.375	23.9375	2.875	32.0625	15.1875	28.625	3.0	11.4375	47.2	2.3
4:17:40	4.25	23.875	3.0	32.0625	15.25	28.5625	3.0	11.4375	47.5	2.3
4:17:40	4.25	24.0	2.9375	32.0625	15.3125	28.375	3.0	11.4375	47.0	2.3
4:17:41	4.25	24.0625	2.9375	31.9375	15.375	28.375	3.0	11.375	47.6	2.3
4:17:41	4.25	24.0625	2.9375	31.875	15.1875	28.3125	3.0	11.375	46.4	2.4
4:17:42	4.1875	24.1875	3.0	31.9375	15.1875	28.375	3.0	11.375	46.2	2.4
4:17:42	4.125	24.25	2.9375	31.9375	15.1875	28.4375	3.0	11.3125	46.2	2.4
4:17:43	4.125	24.1875	2.8125	31.8125	15.25	28.4375	3.0	11.3125	44.5	2.4
4:17:43	4.125	24.25	2.75	31.9375	15.1875	28.5	2.9375	11.375	49.0	2.4
4:17:44	4.0625	24.25	2.8125	32.0625	15.25	28.625	3.0	11.375	47.0	2.3
4:17:44	4.0	24.125	2.8125	32.0625	15.25	28.625	3.0	11.375	48.9	2.3
4:17:45	4.0	24.0625	2.75	32.0625	15.25	28.625	2.9375	11.375	48.5	2.3
4:17:45	4.0	24.125	2.75	32.0625	15.25	28.5625	2.9375	11.4375	49.5	2.3
4:17:46	3.9375	24.125	2.8125	32.1875	15.1875	28.75	2.9375	11.375	51.5	2.2
4:17:46	4.0	24.125	2.75	32.125	15.1875	28.8125	3.0	11.4375	51.0	2.2
4:17:47	3.9375	24.0625	2.75	32.1875	15.3125	28.8125	3.0	11.5	51.9	2.1
4:17:48	3.9375	24.0	2.8125	32.1875	15.0625	28.75	2.9375	11.4375	55.7	2.0
4:17:48	3.875	24.0625	2.8125	32.125	15.0625	28.75	2.9375	11.375	55.6	2.0
4:17:49	3.875	24.0625	2.875	32.0625	15.125	28.6875	2.9375	11.3125	56.0	1.9
4:17:49	3.875	24.0625	2.875	32.125	15.1875	28.6875	3.0	11.375	56.6	1.9
4:17:50	3.875	24.0	2.8125	32.0625	15.125	28.875	2.9375	11.3125	56.9	1.8
4:17:50	3.875	23.9375	2.75	32.1875	15.0	28.875	3.0	11.3125	56.8	1.8
4:17:51	3.8125	23.9375	2.75	32.1875	15.0	28.875	2.875	11.375	57.9	1.8
4:17:51	3.8125	24.0	2.875	32.3125	15.0625	28.75	2.9375	11.3125	59.9	1.8
4:17:52	3.75	24.0	2.875	32.3125	15.0	28.75	2.9375	11.3125	59.3	1.7
4:17:52	3.75	23.9375	2.9375	32.3125	15.0	28.75	2.9375	11.3125	57.8	1.7
4:17:53	3.75	24.0	3.0	32.25	15.0	28.8125	2.9375	11.3125	60.3	1.7
4:17:53	3.8125	24.0	2.9375	32.1875	14.9375	28.8125	2.9375	11.3125	57.8	1.7
4:17:54	3.75	24.0	2.6875	32.0625	15.0	28.75	2.875	11.375	60.5	1.7
4:17:54	3.6875	24.0	2.625	32.0	15.0625	28.5625	2.9375	11.375	60.7	1.6
4:17:55	3.6875	24.0625	2.75	32.0625	15.0	28.5	2.875	11.375	62.5	1.6
4:17:55	3.6875	24.0625	2.8125	32.0	15.0625	28.75	2.9375	11.375	62.0	1.5
4:17:56	3.625	24.0625	2.875	32.0	15.0	28.75	2.9375	11.375	63.5	1.5
4:17:56	3.6875	24.0625	2.9375	32.0	15.0625	28.6875	2.9375	11.375	65.0	1.5
4:17:57	3.625	24.0625	2.875	32.125	15.0	28.6875	2.875	11.375	63.7	1.5
4:17:57	3.625	24.0	2.8125	32.1875	15.125	28.625	2.875	11.4375	64.4	1.4
4:17:58	3.625	24.0	2.875	32.25	15.0	28.5625	2.9375	11.4375	66.3	1.4
4:17:58	3.625	23.9375	2.875	32.3125	15.0625	28.5625	2.9375	11.4375	65.9	1.4
4:17:59	3.625	24.0	2.875	32.1875	15.0625	28.6875	2.875	11.4375	65.9	1.4
4:17:59	3.625	24.0	2.8125	32.25	15.0	28.6875	2.875	11.4375	65.9	1.4
4:18:00	3.5625	24.0	2.8125	32.3125	15.0	28.625	2.9375	11.5	67.3	1.3
4:18:00	3.625	24.0	2.8125	32.25	15.0	28.625	2.875	11.5	66.0	1.4
4:18:01	3.625	23.9375	2.875	32.3125	15.0	28.5625	2.875	11.4375	65.8	1.3
4:18:02	3.625	23.9375	2.9375	32.375	15.0	28.5625	2.875	11.4375	65.9	1.3
4:18:02	3.6875	24.0	2.9375	32.375	15.0	28.5625	2.9375	11.4375	66.7	1.3
4:18:03	3.6875	24.0	2.8125	32.375	15.0625	28.5	2.875	11.4375	65.8	1.3
4:18:03	3.625	24.0	2.6875	32.3125	15.0	28.5625	2.875	11.4375	67.6	1.3
4:18:04	3.625	24.0625	2.625	32.3125	15.0625	28.4375	2.875	11.4375	67.9	1.3
4:18:04	3.625	24.0625	2.75	32.3125	15.0625	28.5	2.875	11.4375	66.6	1.3
4:18:05	3.625	24.0	2.75	32.1875	15.0	28.4375	2.875	11.4375	65.8	1.3
4:18:05	3.625	24.0625	2.8125	32.0625	15.0	28.4375	2.875	11.5	65.7	1.3
4:18:06	3.625	24.0	2.8125	32.0625	14.9375	28.4375	2.875	11.5	65.8	1.3
4:18:07	3.5625	24.0625	2.75	32.1875	14.875	28.3125	2.9375	11.5	65.2	1.3
4:18:07	3.5625	24.0625	2.625	32.125	14.875	28.3125	2.875	11.4375	65.6	1.3
4:18:08	3.5625	24.0	2.625	32.0625	14.8125	28.375	2.8125	11.4375	67.3	1.3
4:18:08	3.5625	24.0	2.5625	31.9375	14.75	28.375	2.875	11.4375	65.8	1.3
4:18:09	3.5	24.0	2.5	31.875	14.75	28.375	2.875	11.375	66.1	1.3
4:18:09	3.5625	24.0625	2.4375	31.8125	14.75	28.5	2.875	11.375	68.1	1.3
4:18:10	3.5625	24.0625	2.4375	31.8125	14.75	28.5	2.8125	11.3125	66.6	1.2
4:18:10	3.5	24.0625	2.4375	31.875	14.8125	28.4375	2.8125	11.375	67.6	1.2
4:18:11	3.5	24.0625	2.4375	31.875	14.75	28.25	2.875	11.3125	68.0	1.2
4:18:11	3.5	24.125	2.4375	31.75	14.75	28.125	2.8125	11.3125	69.1	1.2
4:18:12	3.4375	24.0625	2.375	31.6875	14.875	28.0	2.875	11.3125	69.8	1.2
4:18:12	3.4375	24.0	2.4375	31.5625	15.0	27.8125	2.8125	11.3125	73.4	1.1
4:18:13	3.4375	24.0	2.4375	31.4375	15.0	27.875	2.8125	11.25	68.5	1.1
4:18:13	3.4375	23.9375	2.375	31.25	14.9375	27.9375	2.8125	11.25	70.2	1.1
4:18:14	3.4375	23.9375	2.375	31.1875	14.9375	28.125	2.875	11.25	70.0	1.1
4:18:14	3.4375	24.0	2.5	31.1875	14.9375	28.1875	2.8125	11.1875	70.7	1.1
4:18:15	3.4375	24.125	2.625	31.25	15.0	28.3125	2.8125	11.25	69.3	1.1
4:18:15	3.4375	24.125	2.5	31.25	14.9375	28.1875	2.8125	11.1875	67.8	1.1
4:18:16	3.375	24.0625	2.4375	31.4375	14.875	28.0625	2.875	11.25	70.3	1.1
4:18:17	3.375	24.0	2.3125	31.5	14.8125	28.0	2.875	11.1875	72.6	1.1
4:18:17	3.375	23.9375	2.4375	31.4375	14.8125	28.0625	2.8125	11.25	73.0	1.1
4:18:18	3.375	23.9375	2.375	31.375	14.8125	28.125	2.8125	11.1875	69.2	1.1
4:18:18	3.375	23.9375	2.5	31.3125	14.8125	28.0625	2.8125	11.1875	70.3	1.1
4:18:19	3.375	23.875	2.4375	31.25	14.75	27.9375	2.8125	11.1875	70.8	1.1
4:18:19	3.375	23.75	2.3125	31.1875	14.9375	27.875	2.875	11.1875	68.6	1.2
